Job Number,Job Title,Institution,URL,payment,financial,transaction,customer,manage,trade,risk,platform,digital,technology,insurance,investment,market,bank,asset,economic,data,capital,regulatory,business,service,institution,equity,lending,user,automate,system,fund,identity,information,infrastructure,fintech,product,global,model,solution,crowdfunding,future,innovation,industry,network,contract,uncertainty,credit,development,attribute,loan,security,forum,cost,authentication,analytic,ledger,ecosystem,liquidity,intermediaries,process,legal,distributed,firm,online,experience,quantitative,loss,entity,revenue,settlement,operation,bitcoin,cloud,retail,blockchain,governance,bond,validation,share,project,cryptocurrency,wealth,fraud,venture,customization,diligence,order,algorithmic,collateral,liability,audit,framework,api,strategy,demand,developer,mobile,account,ai,license,sales,policy,tax
1560,Software Engineer - Kafka/Big Data Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/194376/Software-Engineer-Kafka-Big-Data-Developer/,1,2,0,0,1,0,1,0,0,6,0,2,1,2,1,0,3,1,0,2,3,2,0,0,0,0,1,0,0,1,1,0,2,3,0,6,0,0,2,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,6,0,0,0,0
1566,Software Engineer - JavaScript Developer - Digital IT Team,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/188991/Software-Engineer-JavaScript-Developer-Digital-IT-Team/,1,2,0,0,2,0,2,0,0,9,0,2,1,2,1,0,1,1,0,4,4,2,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,5,0,0,0,0
1567,Software Engineer - Javascript Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/184441/Software-Engineer-Javascript-Developer/,1,2,0,0,2,0,2,0,0,9,0,2,1,2,1,0,1,1,0,4,4,2,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,5,0,0,0,0
1568,Software Engineer - Javascript Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/184440/Software-Engineer-Javascript-Developer/,1,2,0,0,2,0,2,0,0,9,0,2,1,2,1,0,1,1,0,4,4,2,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,5,0,0,0,0
1569,Software Engineer - Javascript Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/184436/Software-Engineer-Javascript-Developer/,1,2,0,0,1,0,1,0,0,6,0,2,1,2,1,0,2,1,0,2,2,2,0,0,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0
1570,Software Engineer - Javascript Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/184435/Software-Engineer-Javascript-Developer/,1,2,0,0,1,0,1,0,0,6,0,2,1,2,1,0,2,1,0,2,2,2,0,0,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0
1572,Software Engineer-Java Script,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/200121/Software-Engineer-Java-Script/,1,4,0,0,2,1,1,0,0,7,0,2,1,2,1,0,1,1,0,4,2,2,1,0,0,0,2,0,0,0,0,0,1,3,0,5,0,0,1,1,1,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0
1574,Software engineer -  Java or Python,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/190077/Software-engineer-Java-or-Python/,1,4,0,1,6,0,1,0,0,12,0,3,0,2,0,0,5,0,0,5,3,1,0,0,0,0,0,1,0,0,1,0,0,4,0,3,0,0,1,1,2,0,0,0,14,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0
1575,Software engineer- Java or Python,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/190368/Software-engineer-Java-or-Python/,1,2,0,0,2,0,0,1,0,11,0,1,0,0,0,0,3,0,0,3,4,1,0,0,1,1,3,0,0,0,2,0,3,6,0,5,0,0,1,1,2,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0
1576,Software Engineer - Java or Python,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/190091/Software-Engineer-Java-or-Python/,1,3,0,0,2,0,0,1,0,8,0,1,0,0,0,0,7,0,0,4,2,1,0,0,0,0,1,0,0,0,2,0,2,4,0,6,0,0,1,1,1,0,0,0,9,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,0
1577,Software Engineer  Java/Microservices/Big Data,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/186915/Software-Engineer--Java-Microservices-Big-Data/,1,2,0,0,2,0,1,0,0,7,0,2,1,2,1,0,1,1,0,2,6,2,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,1,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,4,0,0,0,0
1579,Software Engineer - Java - Margin and Collateral Technology Team,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/201135/Software-Engineer-Java-Margin-and-Collateral-Technology-Team/,1,3,0,0,2,0,1,0,0,7,0,2,1,2,1,0,2,1,0,3,2,2,0,0,0,0,1,0,0,0,1,0,0,3,0,4,0,0,1,1,1,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0
1580,Software Engineer - Java - Margin and Collateral Technology Team,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/198478/Software-Engineer-Java-Margin-and-Collateral-Technology-Team/,1,2,0,0,2,0,1,0,0,7,0,2,1,2,1,0,2,1,0,2,2,2,0,0,0,0,1,0,0,0,3,0,0,3,0,4,0,0,1,1,1,0,0,0,3,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0
1581,Software Engineer - Java / Mainframe - Corporate Technology,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/83987/Software-Engineer-Java-Mainframe-Corporate-Technology/,1,3,0,1,4,0,1,0,0,11,0,4,0,3,0,0,5,0,0,5,1,1,0,0,0,0,1,1,0,2,1,0,1,4,0,3,0,0,2,1,1,0,0,1,19,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0
1582,Software Engineer Java Lead - Margin and Collateral Technology Team,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/201164/Software-Engineer-Java-Lead-Margin-and-Collateral-Technology-Team/,1,3,0,0,2,0,2,0,0,8,0,2,1,2,1,0,2,1,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,1,2,1,0,0,0,3,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,0,0,0,0
1583,Software Engineer - Java / J2EE & Oracle,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/190102/Software-Engineer-Java-J2EE-Oracle/,1,2,0,0,2,0,1,0,0,6,0,2,1,2,1,0,3,1,0,3,2,2,0,0,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,0,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,0,0,0
1584,Software Engineer  -  Java/J2EE,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/193773/Software-Engineer-Java-J2EE/,2,2,0,2,0,0,0,1,1,6,0,2,0,3,0,0,2,0,0,4,2,1,0,1,1,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,0,1,0,0,0,0
1585,Software Engineer -Java Developer with DevOps,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/195602/Software-Engineer-Java-Developer-with-DevOps/,2,2,0,2,0,0,0,1,1,6,0,2,0,3,0,0,2,0,0,4,2,1,0,1,1,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,0,1,0,0,0,0
1586,Software Engineer - Java Developer - Real Time Risk,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/167873/Software-Engineer-Java-Developer-Real-Time-Risk/,1,5,0,0,3,0,1,0,0,13,0,1,0,0,0,0,4,0,1,3,2,1,0,0,0,0,1,0,0,1,2,0,0,5,0,3,0,1,1,1,2,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1591,Software Engineer - Java Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/200295/Software-Engineer-Java-Developer/,0,3,1,1,3,0,2,2,0,13,0,2,0,4,2,0,4,0,3,10,5,1,0,0,4,1,3,0,0,1,0,0,0,5,0,4,0,0,1,1,0,0,0,0,9,0,0,1,0,0,0,3,0,0,0,0,2,1,1,6,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,0
1592,Software Engineer - Java Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/200303/Software-Engineer-Java-Developer/,0,3,1,1,3,0,2,2,0,13,0,2,0,4,2,0,4,0,3,10,5,1,0,0,4,1,3,0,0,1,0,0,0,5,0,4,0,0,1,1,0,0,0,0,9,0,0,1,0,0,0,3,0,0,0,0,2,1,1,6,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,0
1593,Software Engineer - Java Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/200297/Software-Engineer-Java-Developer/,2,2,0,1,1,1,0,0,1,6,0,2,0,3,0,0,2,0,0,5,2,1,0,1,1,0,1,0,0,1,1,0,2,3,0,4,0,0,2,1,0,0,0,1,6,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0
1595,Software Engineer - Java Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/181455/Software-Engineer-Java-Developer/,1,2,0,0,1,0,3,0,0,6,0,2,1,2,1,0,4,1,0,2,2,2,0,0,1,0,2,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,1,7,0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4,0,0,0,0
1602,Software Engineer - Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/200117/Software-Engineer-Java/,1,2,0,0,1,0,7,3,0,6,0,4,2,4,1,0,8,1,1,3,2,2,0,0,1,0,4,1,0,0,0,0,1,2,0,3,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,5,0,0,0,0
1603,Software Engineer - Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/200111/Software-Engineer-Java/,1,2,1,0,2,0,2,1,0,6,0,2,1,2,1,0,2,1,0,2,2,2,0,0,0,1,2,0,0,1,1,0,1,5,0,4,0,0,2,1,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5,0,0,0,0
1606,Software Engineer - Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/200543/Software-Engineer-Java/,1,3,0,0,1,0,1,0,0,8,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,1,4,0,3,0,0,2,1,1,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1608,Software Engineer - Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/187295/Software-Engineer-Java/,1,2,1,0,2,0,2,1,0,6,0,2,1,2,1,0,2,1,0,2,2,2,0,0,0,1,2,0,0,1,1,0,1,5,0,4,0,0,2,1,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5,0,0,0,0
1609,Software Engineer - Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/199569/Software-Engineer-Java/,2,2,0,1,0,0,0,0,1,6,0,2,0,3,0,0,2,0,0,4,2,1,0,1,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0
1611,Software Engineer -  Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/197213/Software-Engineer-Java/,1,2,0,0,1,0,1,0,0,6,0,2,1,3,1,0,3,1,0,2,2,2,0,0,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0
1612,Software Engineer - Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/194570/Software-Engineer-Java/,0,1,0,0,6,0,2,1,0,13,0,0,0,0,0,0,5,0,2,9,1,0,0,0,2,1,1,0,0,0,0,0,2,2,0,9,0,0,1,1,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,2,11,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0
1613,Software Engineer - Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/194936/Software-Engineer-Java/,1,2,0,0,1,0,3,1,0,7,0,4,1,4,1,0,2,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0,0,0,0
1620,Software Engineer - J2EE/Java Application Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/193264/Software-Engineer-J2EE-Java-Application-Developer/,1,3,0,0,5,0,0,0,0,9,0,1,0,0,0,0,3,0,0,4,1,1,0,0,0,0,1,0,0,0,4,0,3,4,0,4,0,0,1,1,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0
1621,Software Engineering - Web UI Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/194872/Software-Engineering-Web-UI-Developer/,2,2,0,1,3,0,1,0,1,9,0,2,0,3,0,0,3,0,0,5,3,1,0,1,0,0,1,0,0,0,1,0,0,3,1,4,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,5,0,0,0,0
1622,Software Engineering - Web Developer UI Sr,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/194870/Software-Engineering-Web-Developer-UI-Sr/,1,4,0,0,1,0,1,0,0,6,0,2,1,3,1,0,4,1,0,2,4,2,0,0,0,1,1,0,0,1,1,0,1,3,1,4,0,0,2,2,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,1,0,1,2,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,7,0,0,0,0
1624,Software Engineering - Vice President,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/201199/Software-Engineering-Vice-President/,2,3,0,1,1,0,0,0,1,7,0,2,0,3,0,0,2,0,0,6,2,1,0,1,0,0,0,0,0,0,1,0,0,3,0,4,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0
1625,Software Engineering - Vice President,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/198414/Software-Engineering-Vice-President/,3,3,0,1,1,0,0,1,1,8,0,2,0,4,0,0,3,0,0,5,5,1,0,1,0,0,1,0,0,0,1,0,0,3,0,4,0,0,1,1,1,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0
1627,Software Engineering - Vice President,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/198864/Software-Engineering-Vice-President/,0,4,2,0,13,0,5,3,0,8,0,1,0,3,2,0,2,0,0,10,5,1,0,0,1,0,1,0,5,1,1,0,1,8,2,3,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,5,0,1,3,0,9,0,0,5,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,0,6,0,0,0,0
1628,Software Engineering - Vice President,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/192450/Software-Engineering-Vice-President/,2,3,0,1,3,0,0,0,1,7,0,2,0,3,0,0,2,0,0,5,5,1,0,2,0,0,0,0,0,0,1,0,0,3,0,4,0,0,1,1,1,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0
1629,Software Engineering - Vice President,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/197885/Software-Engineering-Vice-President/,2,3,0,1,2,0,0,0,1,7,0,2,0,3,0,0,4,0,0,6,5,1,0,1,0,0,0,0,0,0,1,0,1,3,0,6,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0
1630,Software Engineering - Vice President,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/30114/Software-Engineering-Vice-President/,2,3,0,1,1,0,0,0,1,7,0,2,0,3,0,0,7,0,0,5,2,1,0,1,1,0,0,0,0,0,1,0,1,3,0,6,0,0,2,1,1,0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,5,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0
1631,Software Engineering - Vice President,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/183448/Software-Engineering-Vice-President/,1,2,0,0,2,0,1,0,0,6,0,2,1,2,1,0,4,1,0,3,3,2,0,0,0,1,2,0,0,1,1,0,1,4,0,4,0,0,2,1,0,0,0,0,10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,4,0,0,0,0
1636,Software Engineering - UI,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/183481/Software-Engineering-UI/,1,2,0,0,1,0,1,0,0,8,0,2,1,2,1,0,3,1,0,2,2,2,0,0,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,4,0,0,0,0
1637,Software Engineering - UI,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/197123/Software-Engineering-UI/,1,2,0,0,1,0,1,0,0,6,0,2,1,2,1,0,2,1,0,1,2,2,0,0,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0
1638,Software Engineering Team Lead,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/186093/Software-Engineering-Team-Lead/,0,0,0,0,1,0,0,3,1,4,0,0,0,0,0,0,6,0,0,5,8,0,0,0,1,0,3,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,2,0,1,0,0
1639,Software Engineering - Sr Application Developer / Lead,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/199565/Software-Engineering-Sr-Application-Developer-Lead/,1,2,0,0,2,0,2,0,0,9,0,2,1,2,1,0,1,1,0,4,4,2,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,5,0,0,0,0
1642,Software Engineering - Senior Java Web Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/198398/Software-Engineering-Senior-Java-Web-Developer/,1,2,0,0,5,0,1,1,0,7,0,3,1,3,1,0,3,1,4,4,4,2,0,0,0,0,2,2,0,3,1,0,5,4,0,6,0,0,2,3,0,0,0,0,12,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,7,0,0,0,0
1645,Software Engineering - Senior Java & Web Developer,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/190264/Software-Engineering-Senior-Java-Web-Developer/,1,4,0,0,2,0,1,0,0,8,0,1,0,0,0,0,4,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,1,1,2,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
1647,Software Engineering - Scrum Master,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/195202/Software-Engineering-Scrum-Master/,1,5,1,0,1,1,0,0,0,7,0,2,1,3,1,0,3,0,0,6,4,2,0,0,1,0,2,0,0,1,2,0,1,7,0,5,0,0,2,1,0,0,0,0,10,0,0,1,0,0,0,2,0,0,0,0,2,0,0,4,0,6,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,0,0,0,0
1648,Software Engineering - Scala / Java,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/87736/Software-Engineering-Scala-Java/,1,5,1,0,1,1,0,0,0,7,0,2,1,3,1,0,3,0,0,6,4,2,0,0,1,0,2,0,0,1,2,0,1,7,0,5,0,0,2,1,0,0,0,0,10,0,0,1,0,0,0,2,0,0,0,0,2,0,0,4,0,6,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,0,0,0,0
1649,Software Engineering - Salesforce Tester,JP Morgan,https://jobs.jpmorganchase.com/ShowJob/Id/194407/Software-Engineering-Salesforce-Tester/,1,2,0,0,1,0,1,0,0,6,0,2,1,2,1,0,3,1,0,2,2,2,0,0,0,0,1,0,0,1,1,0,1,3,0,4,0,0,2,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,4,0,0,0,0
